last_price,ask,ask_size,bid,bid_size
936.36,936.36,1.819,936.26,9.68
936.36,936.63,0.013,936.25,9.67
936.36,936.53,0.013,936.41,9.68
936.36,936.53,0.0131,936.41,9.67
936.63,936.63,0.0131,936.51,7.89183092
936.63,936.63,0.0131,936.61,9.67
936.63,936.63,0.0131,936.61,9.993
936.63,937.13,0.013,936.67,9.67
936.63,937.13,0.013,936.95,6.4033
936.63,937.13,0.013,936.66,0.0369
936.63,937.13,0.013,936.66,9.68
936.63,937.13,0.013,936.45,9.68
936.63,937.13,0.013,936.51,6.4017
936.63,937.13,0.013,936.41,9.67
936.63,937.13,0.013,936.31,0.322
936.63,937.13,0.013,936.52,0.322
936.63,937.13,0.013,936.22,9.68
936.63,937.13,0.013,935.9,6.3722
937.28,937.23,32.5,936.1,8.41209225
937.29,937.29,4,936.31,9.68
937.29,937.21,0.14340932,936.51,6.385
937.29,937.21,4,936.5,9.67
937.29,937.21,4.92,936.91,6.395
937.29,937.2,0.14340932,937.01,6.3731
937.29,937.2,4.02,937.11,10.913
937.19,937.43,0.013,937.32,1
937.19,937.43,0.013,937.42,10.957
937.19,937.43,0.013,937.42,10.957
937.19,937.43,1.661,937.42,0.323
936.4,937.43,0.013,936.41,0.1
936.4,937.31,0.518896,937.1,1.303
936.4,937.43,0.013,937.3,1.255
936.4,937.43,0.17258634,937.2,6.4058
936.4,937.43,0.17258634,937.3,1.263
936.4,937.43,0.17258634,937.2,6.3962
937.43,937.43,0.11976634,937.2,6.30161313
937.43,937.43,0.11976634,937.1,6.3769
937.43,937.43,0.11976634,937.2,6.3895
937.43,937.43,0.11976634,937.2,6.3895
937.43,937.43,0.11976634,937.2,1.263
937.43,937.43,0.11976634,937.3,0.1
937.43,937.43,0.383001,937.3,0.1
937.43,937.32,6.3882,937.3,0.1
937.43,937.4,0.11976634,937.3,1.439
937,937.32,1.342,937,0.0583564
937,937.2,11.5941,937,0.0583564
937,937.1,1.28,937,0.0583564
937,937.19,0.283888,937,6.4576564
937,937.43,1.302,937.1,1.364
937.43,937.43,0.00210607,937.42,1.77514066
937.4,937.43,0.154316,937.3,1.83619557
937.4,937.29,1.349,937.1,3.21519557
937.4,937.29,1.343,937.2,6.3831
937.39,937.39,0.03664192,937.3,2.83814633
937.39,937.39,0.03664192,937.3,2.71114633
937.39,937.39,0.03664192,937.3,1.239
937.39,937.39,0.03664192,937.3,2.78380094
937.39,937.39,0.03664192,937.3,2.78380094
937.39,937.39,7.192e-05,937.3,2.78380094
937.39,937.39,11.92036952,937.3,2.78380094
937.39,937.4,12.612762,937.3,2.78380094
937.39,937.4,7.652762,937.3,2.78380094
937.39,937.4,7.652762,937.3,2.78380094
937.39,937.4,7.652762,937.3,2.78380094
937.3,936.8,8,936.2,1.50256355
936.9,936.9,1.341,935.3,1.25
936.9,937.3,1.312,936,9.68
936.9,937.4,1.334,936.1,6.3731
936.9,937.4,1.248,936.4,0.6240853
936.9,936.3,1.364,935.51,6.3754
936.9,936.7,8,936.1,0.65471762
936.3,936.2,1.29,935.4,9.68
936.2,936.2,4.7608902,935.8,6.99440321
936.2,936.8,6.3867,935.91,0.62674287
936.2,936.3,8,936.2,6.4045
936.2,936.7,7.62102,935.32,1.245
933.91,934.8,6.7146,933.23,1.269
933.91,934.3,5.0721,933.5,6.4191
933.91,934.5,7.6476,933.7,6.4209
933.91,935.1,0.002847,933.7,0.30924712
934.14,934.14,6.0488,933.7,0.30152057
934.14,934.7,5.35140883,933.91,6.69897628
934.1,934.4,7,934.2,9.71
934.4,934.4,0.162371,933.7,6.3966
934.4,934.21,0.162371,933.8,0.32847912
934.21,935.1,1.328,934.7,6.412
934.8,934.9,1.359,934.8,0.09495285
935.1,935.1,6.33458494,934.3,6.60579185
935.1,935.1,1.46798166,934.5,6.3889
935.7,935.7,1.27790275,934.81,1.686
935.7,935.7,7.21,935.3,6.54558283
935.69,935.69,3.85458341,935.3,6.00530077
936.1,936.1,6.62102,935.4,0.14634787
936.3,936.3,6.48970106,935.4,0.14634787
936.3,936.3,0.01,935.4,0.14634787
936.2,936.2,3.67352561,935.68,0.07
936.2,936.29,4.74,935.7,0.1455409
936.2,936.7,1.245,935.81,1.302
936.2,936.69,5.2,935.9,9.68
936.2,936.8,4.0951,935.9,6.4032
936,936.9,4.0948,936.1,0.07
936.69,936.79,6.710541,936.7,3.362
936.69,936.79,1.378,936.7,3.43052736
936.78,936.8,12.271029,936.7,3.43052736
936.6,936.5,5.73947264,936.48,0.07
936.7,936.7,5.59733264,936.48,0.07
936.7,936.7,5.04947264,936.48,0.07
936.7,936.7,6.44266114,936.48,0.07
936.7,936.8,5.2908,936.6,0.07
936.7,936.8,5.2908,936.63,0.07
936.63,936.7,4.0984,936.63,0.04645
936.63,936.7,4.9526,936.63,0.04645
936.63,936.7,0.05355,936.63,1.334
936.63,936,0.05355,935.5,1.279
936.63,936,0.05355,935.8,1.309
936,936,0.03389,935.91,0.324
935.91,937.18,11.833888,935.91,0.276648
935.91,937,4.0964,935.9,6.6965
935.91,936,0.1,935.92,0.323
935.9,935.99,0.14340932,935.31,10.99
935.7,935.99,0.14340932,935.89,1.346
935.7,935.99,0.14340932,935.9,1.277
935.89,935.99,0.14340932,935.9,0.323
935.89,935.99,0.14340932,935.91,1.69
935.99,935.98,0.01,935.91,7.6538
935.99,936.8,12.436679,936.02,1.244
936.3,936.8,12.803979,935.31,0.323
936.3,936.79,0.01,935.51,1.321
936.3,936.8,12.936679,936.1,0.322
936.3,936.79,0.01,936.5,0.323
936.3,936.8,7.626679,936.61,1.356
936.61,936.8,7.626679,936.61,1.252611
936.61,936.7,4.092,936.5,1.234
935.8,936.7,4.092,935.9,1.29
936.6,936.6,4.27,936.4,1.226
936.6,936.69,6.4017,936.4,1.226
936.6,937.18,0.01,936.6,6.3698
935.41,936.99,7.9231,935.41,1.356
935.41,936.8,0.27340932,935.9,1.27
935.41,936.89,0.13,936.6,1.302
936.6,936.89,0.13,936.6,1.29
936.6,936.56,1.255,935.21,6.377
936.6,936.45,0.13,935.7,1.361
935.2,936.45,0.13,935.42,1.379
935.2,936.45,0.13,935.93,1.277
935.93,936.45,0.13,935.32,1.356
935.93,936.45,0.13,935.54,1.35
935.93,936.45,0.13,935.1,9.56
935.12,936.43,0.91,935.14,8.77
936.67,936.43,0.91,935.22,8.77
936.67,937.16,0.14340932,935.44,8.77
936.67,936.89,0.91,935.88,0.322
936.67,936.83,2.85807671,935.87,0.323
936.67,936.79,4.5105,935.87,0.25921314
935.87,936.69,3.84736673,935.13,1.342
935.87,936.69,3.84736673,935.46,1.556
935.87,936.69,0.91,935.78,8.77
935.87,936.89,0.91,935.91,8.77
935.87,936.8,0.91,935.91,0.322
935.87,936.76,0.91,935.12,8.77
935.87,936.76,0.91,935.25,1.232
935.87,936.76,0.0612358,935.1,8.58880003
935.58,936.76,1.09,935.13,8.59
935.58,936.7,2.85844288,935.45,1.233
935.58,936.79,1.09,935.58,1.254
935.58,936.87,2.8579242,935.65,0.322
935.58,936.82,3.94804622,935.53,1.259
935.58,936.81,1.09,935.23,8.59
935.58,936.76,1.09,935.36,1.269
935.58,936.75,1.23340932,935.48,0.49645306
935.58,936.74,1.09,935.2,2.48002
935.58,936.66,1.09,935.1,0.322
935.58,936.56,2.7570484,935.58,1.274
935.58,936.69,3.84660689,935.98,1.353
935.58,936.68,1.09,936.09,1.366
935.58,936.63,2.75681291,935.43,1.227
935.91,936.55,1.09,935.64,8.59
935.91,936.79,3.84631263,936.56,0.1
936.56,936.79,0.0005528,936.56,8.59
936.73,936.73,2.7564009,935.21,1.32
936.67,936.66,0.76,935.65,1.367
936.67,936.72,2.75534198,935.77,1.364
936.67,936.97,0.76,936.07,1.287
936.67,936.89,3.51590076,935.73,0.323
936.67,936.89,3.51590076,935.56,1.37
936.67,936.89,3.51590076,935.3,1.254
936.67,936.87,2.75598901,935.77,1.233
936.67,936.84,0.14340932,935.32,0.323
936.23,936.8,0.76,936.43,0.322
935.33,936.77,0.76,935.35,0.01
935.33,936.29,7.93926682,935.35,0.01
935.33,936.25,0.76,935.35,0.01
936.24,936.24,3.51100949,935.35,0.01
936.24,936.22,0.76,935.35,0.01
936.24,936.09,3.51825601,935.35,0.01
936.24,935.69,3.51943514,935.35,0.01
936.24,935.67,0.76,935.35,0.01
936.24,935.56,0.76,935.5,0.01
935.52,935.59,2.75973008,935.5,0.01
935.59,935.59,2.68831063,935.5,0.01
935.57,935.57,1.91032904,935.5,0.01
935.57,935.57,0.89932904,935.5,0.01
935.57,935.57,0.15332904,935.56,0.01
935.57,935.57,0.15332904,935.56,0.01
935.57,935.57,0.14332904,935.56,0.01
935.57,935.59,2.75586081,935.56,0.01
935.22,935.5,5.180521,935.21,0.01
935.22,935.59,4.62388714,935.21,0.01
935.49,935.4,4.8,935.21,0.18450529
935.4,935.4,3.568,935.21,0.18450529
935.4,935.4,3.17340932,935.21,0.18450529
935.4,935.3,4.9776,935.21,1.54750529
935.3,935.3,3.9776,935.21,0.18450529
935.3,935.3,3.5486,935.21,1.45650529
935.3,935.3,1.1776,935.21,1.45650529
935.3,935.3,1.0776,935.21,1.45650529
935.3,935.3,0.4746,935.21,1.45650529
935.39,935.6,2.75586081,935.31,0.01
935.4,935.4,1.893,935.3,0.153
935.4,935.4,0.5,935.3,1.519
935.4,935.4,0.223,935.31,0.17448663
935.31,935.4,0.14340932,935.3,1.498
935.31,935.39,0.14340932,935.3,1.434
935.31,935.39,0.14340932,935.3,0.17448663
935.31,935.39,0.14340932,935.31,0.17448663
935.31,935.39,0.14340932,935.31,1.42248663
935.31,935.39,0.14340932,935.31,1.42248663
935.31,935.4,0.223,935.32,5
935.31,935.4,0.223,935.32,5
935.31,935.39,0.14340932,935.31,1.248
935.39,935.4,0.223,935.33,0.47
935.4,935.4,0.05340932,935.34,0.17448103
935.1,935.4,0.05340932,935.1,0.90250103
935.1,935.4,0.24619837,935.1,0.323
933.31,934.5,7.9,932.52,1.249
933.31,934.5,19.3206,933.63,0.01
933.31,934.5,19.3206,933.63,0.01
933.31,934.5,19.3206,933.63,0.01
933.31,933.7,1.377,933.63,0.01
933.31,933.7,6.948987,933.63,0.01
933.31,933.8,6.948987,933.63,0.01
933.31,933.8,6.948987,933.63,0.01
933.31,933.8,6.948987,933.63,0.01
933.31,933.79,0.28681864,933.63,0.01
933.31,933.79,0.28681864,933.63,0.01
933.31,933.79,0.28681864,933.63,0.01
933.31,933.79,0.28681864,933.63,0.01
933.79,933.79,4.16,933.63,0.01
933.79,933.7,4.69031063,933.63,0.01
933.7,933.7,3.18762373,933.63,0.01
933.7,933.7,4.55862373,933.63,0.01
933.7,933.7,3.18762373,933.63,0.01
933.7,933.7,6.948987,933.63,0.01
933.7,933.8,6.948987,933.63,0.01
933.7,933.8,6.549587,933.63,0.01
933.8,933.8,4.86,933.63,0.01
933.79,933.79,4.76,933.63,0.01
933.79,933.79,4.76,933.63,0.01
933.79,934.89,1.251,933.63,0.01
934.99,934.99,4.4446,933.63,9.7
934.99,935.1,0.2,933.97,9.7
934.99,935.1,0.2,934.6,6.4136
934.99,935.1,0.2,934.9,6.4061
935.1,935.4,0.24619837,935.21,0.17450529
935.1,935.4,0.24619837,935.3,6.3999
935.1,935.4,0.24619837,935,6.3841
935.1,935.4,0.24619837,934.91,6.3811
935.1,935.4,0.19278905,935.3,6.4145
935.76,936.15,6.3848,935.76,6.3862
936.23,938.91,4.4523,937.87,1.88566103
936.26,936.26,0.63535111,936.01,6.3865
936.26,936.29,0.668,935.5,7.7293
935.8,936.25,4.65,935.8,1.27
936.25,936.47,4.95,935.82,9.68
936.25,936.24,4.95,936.06,1.291
936.25,936.24,4.95,935.73,9.68
936.25,936.23,4.1973,935.73,10.24510041
936.25,936.23,4.1973,935.75,9.69
935.33,936.23,1.5,935.33,8.7437609
935.35,936.22,3.02,936,7
936,936.21,1.338,936.02,0.323
936,936.2,3.12,936.01,6.66
936.21,936.21,3.12,936.01,0.323
936,936.2,3.12,936.01,0.322
936,936.2,3.02,936.01,0.322
936,936.21,3.12,936.01,0.322
936.02,936.21,3.12,936.01,0.322
936.02,936.21,3.12,936.02,1.94
936.02,936.21,3.12,936.05,0.322
936.02,936.21,3.12,936.07,1.94
936.02,936.21,3.12,936.1,0.322
936.02,936.21,3.12,936.1,0.322
935.34,936.17,4.1938,935.32,1.68
936.17,936.17,7.71,935.31,1.98
936.09,936.08,4.1938,935.33,2.98
936.09,936.01,6.71,935.46,1.248
936.09,936.16,4.2024,935.79,0.323
936.09,936.08,4.62,935.9,0.323
936.09,935.96,4.62,935.9,0.323
936.09,935.96,4.62,935.9,0.322
936.09,935.96,4.62,935.67,4.321
936.09,935.85,6.71,935.8,2.98
936.09,935.84,1.332,935.46,2.98
935.3,935.92,9.69,935.3,7.60262531
935.3,935.91,9.69,935.3,7.60262531
935.3,935.8,9.69,935.31,7.60262531
935.3,935.59,1.321,935.3,0.323
935.31,935.82,1.377,935.3,7.28127531
935.31,935.39,11.003,935.31,2.6
935.31,935.38,12.4544313,935.32,0.322
935.31,935.38,12.4544313,935.32,0.322
935.38,935.38,10.4544313,935.32,0.322
935.3,935.36,9.002,935.3,7.0443821
935.3,935.36,0.011011,935.3,6.38273837
935.36,935.34,7.068,935.3,6.38273837
935.36,935.34,7.068,935.31,2.6
935.36,935.34,0.011145,935.31,2.6
935.36,935.32,7.043,935.31,2.6
935.31,935.32,7.043,935.31,2.5
935.31,935.32,7.043,935.31,2.48881
935.31,935.32,7.043,935.31,0.73381
935.31,935.32,7.043,935.31,0.73381
935.31,935.32,7.043,935.31,0.73381
935.31,935.32,7.043,935.31,0.73381
935.32,935.32,2.043,935.31,0.73381
935.32,935.32,2.043,935.31,0.73381
935.32,935.32,0.068,935.31,1.98581
935.32,935.32,0.068,935.31,0.73381
935.32,935.32,0.068,935.31,0.73381
935.32,935.32,0.068,935.31,2.05681
935.32,935.32,0.068,935.31,0.74381
935.32,935.32,0.058,935.31,0.74381
935.32,935.32,0.048,935.31,0.74381
935.32,935.32,0.038,935.31,0.74381
935.32,935.37,3.05675814,935.36,0.1364773
935.32,935.37,3.05675814,935.3,5.54854837
935.32,935.37,3.05675814,935.3,5.54854837
935.32,935.37,3.05675814,935.31,0.01
935.32,935.37,3.05675814,935.36,0.1744773
935.37,935.37,2.65525231,935.36,0.1744773
935.37,935.37,2.65525231,935.36,0.1844773
935.3,935.36,0.14340932,935.3,3.59302567
935.3,935.35,0.019804,935.3,3.59302567
935.3,935.34,3.05443963,935.3,3.47042367
935.3,935.34,3.05443963,935.3,2.14532048
935.3,935.34,3.05443963,935.3,2.14532048
935.3,935.32,7.23190494,935.3,2.14532048
935.3,935,4.7268,934.89,0.02
935.3,934.99,5.34716849,934.89,0.02
935.3,934.9,5.34716849,934.89,0.02
935.3,934.9,5.34716849,934.89,0.02
935.3,934.9,5.34716849,934.89,0.02
934.89,934.9,5.34716849,934.89,0.000196
934.89,934.9,5.34716849,934.89,0.000196
934.89,934.9,5.34716849,934.89,0.000196
934.89,934.9,5.34716849,934.89,0.000196
934.89,934.9,5.34716849,934.89,0.000196
934.89,934.9,5.53016849,934.89,0.000196
934.01,934.4,4.84197201,934.01,0.16248385
934.01,934.09,4.1936,934.01,0.16248385
934.09,934.09,4.1207916,934.01,1.46748385
934.09,934.08,8.5541,934.01,0.16248385
934.09,934.08,8.5541,934.01,0.16248385
934.09,934.08,8.5541,934.01,0.16248385
934.09,934.08,8.5541,934.01,0.16248385
934.09,934.08,4.35,934.01,0.16248385
934.09,934.08,8.5351,934.01,0.16248385
934.01,933.97,7.4,933.63,0.01
934.01,933.7,4.1,933.63,0.01
934.01,933.7,4.97,933.63,0.333
934.01,933.68,4.2284,933.63,0.333
933.01,933.19,4.2284,932.51,0.01
933.2,933.6,7,932.73,0.323
933.2,932.99,3.8995,932.51,0.323
933.18,933.18,4.5903,932.54,0.323
933.18,933.17,0.14340932,932.54,0.323
932.5,933.1,4.455579,932.5,0.324
932.5,932.6,6.23060902,932.51,0.324
932.6,932.6,5.07371352,932.51,0.324
932.6,932.59,4.37,932.51,0.324
932.6,932.58,0.14340932,932.51,0.324
932.59,932.59,4.18823932,932.54,0.324
932.59,932.59,4.17699384,932.55,0.324
932.59,932.59,4.17699384,932.55,0.324
932.59,932.59,4.17699384,932.55,0.324
932.59,932.59,4.17699384,932.55,0.324
932.59,932.58,0.14340932,932.55,0.324
932.59,932.58,0.14340932,932.55,0.324
932.59,932.58,0.14340932,932.55,0.324
932.59,932.6,5.07371352,932.59,4.04971047
932.59,932.6,4.45,932.59,1.86295301
932.6,932.6,3.60056547,932.59,1.86295301
932.6,932.6,1.39056547,932.59,1.86295301
932.6,932.6,1.39056547,932.59,1.86295301
932.6,932.6,1.39056547,932.59,1.86295301
932.59,932.6,1.39056547,932.59,1.25926163
932.59,932.6,1.39056547,932.59,1.25926163
932.59,932.6,1.39056547,932.59,1.15787237
932.59,932.6,1.39056547,932.59,1.15787237
932.6,932.6,1.35856874,932.59,1.15787237
932.6,932.6,1.27644492,932.59,1.15787237
932.6,932.6,1.10196762,932.59,1.15787237
932.6,932.6,1.10196762,932.59,1.15787237
932.59,932.6,1.14253968,932.59,1.01446305
932.59,932.6,1.14253968,932.59,1.01446305
932.6,932.6,0.96806238,932.59,0.87105373
932.59,932.6,0.96806238,932.59,0.81520758
932.59,932.6,0.96806238,932.59,0.81520758
932.59,932.6,2.25806238,932.59,0.81520758
932.59,932.6,0.96806238,932.59,0.81520758
932.59,932.6,0.96806238,932.59,0.81520758
932.59,932.6,0.96806238,932.59,0.81520758
932.59,932.6,2.24149032,932.59,0.81520758
932.59,932.6,2.24149032,932.59,0.81520758
932.59,932.6,2.64049032,932.59,0.81520758
932.59,932.6,2.64049032,932.59,0.81520758
932.59,932.6,5.04982634,932.59,0.67179826
932.59,932.6,7.39982634,932.59,0.67179826
932.59,932.6,7.39982634,932.59,0.67179826
932.59,932.6,7.39982634,932.59,0.6437811
932.59,932.6,7.39982634,932.59,0.6437811
932.6,932.59,5.0013,932.5,24.0688795
932.6,932.59,5.0013,932.5,24.0688795
932.5,932.57,4.57107189,932.5,21.7088795
932.5,932.57,4.57107189,932.5,21.7088795
932.5,932.57,4.33007189,932.5,22.3588795
932.5,932.57,2.62542598,932.5,22.3588795
932.56,932.56,4.95209002,932.5,21.9194605
932.56,932.56,13.01532186,932.5,21.9194605
932.56,932.59,5.0214,932.5,21.9194605
932.5,932.6,13.01532186,932.5,19.5694605
932.6,932.6,12.97883661,932.5,19.5694605
932.5,932.6,14.23783661,932.5,13.9694605
932.5,932.6,14.23783661,932.5,13.9694605
932.5,932.59,4.04916116,932.5,13.64168496
932.5,932.59,4.04916116,932.5,13.54168496
932.5,932.56,1.38340932,932.5,13.54168496
932.5,932.55,0.325,932.5,13.54168496
932.5,932.52,2.77739941,932.5,13.34168496
932.51,932.51,3.43539941,932.5,13.34168496
932.51,932.51,3.43539941,932.5,13.34168496
932.51,932.51,3.43539941,932.5,12.97268496
932.51,932.51,3.26092211,932.5,10.38186703
932.51,932.51,3.26092211,932.5,10.38186703
932.51,932.51,1.44692211,932.5,10.38186703
932.56,932.56,3.4376,932.5,10.38186703
932.56,932.55,4.18556869,932.51,0.39
932.57,932.54,3.3779,932.51,0.39
932.4,932.3,0.051,932.03,0.02302
932.48,932.48,2.4331,932.03,0.02302
932.29,932.2,4.75369934,932,0.08483479
932.2,932.19,3.3772,932,0.08483479
932.19,932.1,0.325,932,0.08483479
932.2,932.2,10.06613138,932,0.08483479
932.2,932.2,7.67613138,932,0.08483479
932.2,932.2,6.07613138,932,0.06483479
932.2,932.1,4.67613138,932.01,0.04
932.2,932.2,4.48217138,932.01,0.04
932.2,932.19,0.325,932.01,0.04
932.19,932.2,2.66617138,932.01,0.06483479
932.2,932.19,0.325,932.01,0.04
931.5,932.1,6.98023851,931.7,1.33
932.1,931.8,2.47217138,931.5,1.357
931.8,932.09,4.82,931.5,0.01
932.09,932.09,2.45217138,931.8,0.01
932.6,932.69,13.13444617,932.19,1.256
932.7,932.59,4,932.19,1.256
932.5,932.5,3.835339,932.19,1.256
932.5,932.5,6.28751038,932.19,1.256
932.5,932.5,6.28751038,932.19,1.256
931.4,932.49,0.325,931.4,0.640494
931.4,931.5,2.45217138,931.4,0.640494
931.5,931.5,1.16317138,931.4,0.566221
931.5,932.49,2.307,932.4,1.374
932.49,932.8,0.325,932.59,1.251
932.49,933.09,2.82616387,932.59,1.251
932.49,932.99,0.325,932.59,1.251
932.99,932.97,2.64489489,932.49,0.535
932.49,932.89,1.99670008,931.61,1.281
932.8,932.8,2.50196828,931.6,9.72
932.8,932.89,0.326,932.8,1.272
931.73,932.79,0.04,931.62,9.68
931.73,932.78,0.04,931.72,0.01
931.73,932.87,6.7,931.61,0.01
931.73,932.59,0.04,931.61,0.01
931.73,932.59,0.04,931.61,0.01
931.73,932.59,5.02,931.61,0.01
931.73,932.59,0.04,931.61,0.01
931.73,932.49,0.326,931.61,0.01
931.73,932.57,0.04,931.61,0.01
931.73,932.57,0.04,931.61,0.01
931.73,932.57,0.04,931.61,0.01
931.73,932.55,0.04,931.61,0.01
931.73,932.55,0.04,931.61,0.01
931.73,932.54,0.357691,931.61,0.01
931.73,932.57,0.04,931.61,0.01
931.73,932.55,0.04,931.61,0.01
931.73,932.57,0.684532,931.61,0.01
931.73,932.55,0.04,931.61,0.01
932.57,932.51,0.365543,931.61,0.01
932.57,932.57,0.151319,931.61,0.01
932.57,932.46,1.331,931.61,0.01
932.57,932.46,1.331,931.62,9.72
932.57,932.46,1.331,931.73,1.23
932.57,932.46,0.151319,931.72,1.299
932.56,932.56,0.07145883,932.23,1.279
932.56,932.56,0.07145883,932.31,1.321
932.99,932.99,4.08097487,932.25,1.27
932.99,932.99,4.08097487,932.02,1.237
932.99,932.98,0.01,932.34,1.313
932.99,932.56,0.01,932.02,1.316
931.71,932.56,0.01,932.46,1.229
931.71,932.56,0.01,932.46,1.234
931.71,932.56,0.01,931.71,9.72
931.71,932.56,0.01,932.03,1.273
931.71,932.56,0.01,932.52,1.266
931.71,932.56,0.01,932.23,1.243
931.71,932.56,0.01,931.83,0.01
931.73,932.44,1.227,931.73,9.57
931.73,932.55,0.15,931.72,9.57
931.73,932.55,0.15,931.73,9.57
931.73,932.56,0.01,932.05,1.697
931.73,932.56,0.01,932.15,1.775
931.73,932.56,0.01,932.26,1.775
931.73,932.35,1.379,932.26,1.775
931.73,932.56,0.01,932.26,1.775
931.73,932.56,0.01,932.26,1.775
931.73,932.56,0.01,932.26,1.775
931.73,932.56,0.01,932.51,10.815
931.73,932.55,0.082432,932.5,9.56
931.73,932.56,0.01,932.51,9.56
932.94,932.94,0.153407,932.63,4.6
933.69,934.1,0.15,933.6,1.338
933.71,934.1,4.11,933.71,1.354
934.3,934.49,29.651,934.3,1.171196
934.48,934.48,0.144584,934.21,0.322
934.48,934.3,7.5625,934.21,0.322
934.47,934.47,2.09,934.2,0.01
934.47,934.9,0.15,934.21,1.342
935.38,935.38,6.4001,934.21,0.01
935.36,935.36,2.84,934.3,1.295
935.35,935.35,2.14,934.8,1.255
935.35,935.85,4.22,934.9,0.51
935.35,935.84,2.24496205,934.9,0.322
935.85,935.85,3.4232,935,6.4062
935.85,935.85,2.42,935.01,5
935.85,935.85,2.02,935,1.273
935.85,935.85,0.02,935.01,0.05603003
934.9,935.85,1.4432,934.91,0.05611402
935.86,935.85,4.08,935.35,1.255
934.9,935.85,2.08,934.9,0.40825014
934.9,935.85,2.08,934.9,0.39473384
935.85,935.85,2.94,934.9,0.3676647
935.85,935.79,0.94,934.9,0.01
935.86,935.86,2.3019,934.9,0.01
935.86,935.86,7.1095,934.9,0.01
935.86,935.86,4.23815966,934.9,0.01
935.86,935.86,0.324,934.9,0.01
935.86,935.86,4.23815966,934.9,0.01
935.86,935.86,4.23815966,934.9,0.01
935.86,935.85,1.51222554,933.6,0.05638096
935.99,935.85,4.43,934.61,0.05618677
935.85,935.85,2.43,934.61,0.0561796
933.6,936.18,4.69552203,933.6,1.417
934.81,936.18,4.46,934.92,2.053
935,936.46,2.09252764,935.3,0.62
935,936.1,3.3667,935.5,0.6116
934.9,934.9,6.3839,933.51,9.22
934.9,935.69,3.3714,934.21,7
934.9,935.68,0.325,934.64,7
934.11,935.67,4.28,934.31,9.65
934.11,935.75,0.05,934.42,1.262
934.11,935.75,0.05,934.52,1.348
934.11,935.75,1,934.42,1.287
934.11,934.6,1,934.4,9.65
934.68,935.19,0.895164,934.1,8.91
934.5,934.5,0.895164,934,0.01
934.5,934.5,0.895164,934,0.01
934.5,934.5,0.79,934.13,4.6571
934.5,934.98,1.895164,934.11,8.91
934.11,935.1,0.895164,934.11,8.41448104
934.5,934.5,2.045164,934.11,8.41448104
934.5,934.2,0.895164,934.11,8.41448104
934.5,934.5,1.28,934.13,0.01
934.5,934.5,1.288,934,0.01
934.5,934.39,1.28,934,0.01
934.5,934.46,1.28,933.64,8.42
934.46,934.48,0.01,933.69,0.05587456
934.33,934.33,0.92,933.62,8.78
934.49,934.49,1,933.7,0.05588051
934.3,934.29,0.1202424,933.51,0.11178208
934.3,934.39,0.02447011,933.62,6.10170104
934.38,934.3,0.88107273,933.62,0.05586275
934.3,934.49,1.346,933.5,1.377
934.3,934.08,1.325,933.62,0.05584417
933.99,933.97,0.1202424,933.61,1.285
934.39,934,0.76212397,933.8,0.1114357
934,934,0.11960211,933.05,1.276
934.39,934.39,0.31978301,933.2,1.229
934.39,934.38,0.31978301,933.95,1.292
934.39,934.39,0.43116541,933.1,1.361
934.4,934.4,0.19301953,934.1,1.248
934.4,934.39,4.92,934.1,1.248
934.49,934.46,4.862635,934.1,1.248
934.46,934.46,4.62449387,934.11,1.244
934,934,0.14340932,933.5,7.1
933.99,934.44,0.14340932,933.5,6.11709287
933.99,934.42,0.1202281,933.6,1.303
934.45,934.45,4.728978,933.6,0.05568365
934.45,934.44,0.1202281,933.6,6.11709287
932.9,934.45,0.05334828,932.9,0.05568365
934.45,934.6,0.12022952,933.6,6.374915
933.6,934.43,6.3918,932.9,0.31416594
932.9,934.43,4.14,933.5,0.31416594
932.9,935.79,4.7880168,933.8,1.247
932.9,935.59,0.324,933.6,5.738452
932.9,935.5,3.2828,933.6,1.297
932.9,935.48,4.93671395,934,12.12131
932.9,935.46,0.324,933.6,1.24
932.9,935.39,0.324,933.7,4.3
932.9,935.38,1.50148252,933.5,7.7282
932.9,935.38,3.2735,933.7,0.31416594
932.9,935.38,6.4053,933.6,1.353
932.9,935.28,3.2734,933.7,7
932.9,935.27,0.14340932,933.6,1.276
932.9,935.27,1.13324376,933.6,0.31416594
932.5,932.89,3.2809,932.5,2.41851184
933.1,934.99,4.65,933.5,1.266
933.1,934.79,4.65,933.7,1.226
934.78,934.78,4.35097414,933,7.62
934.77,934.77,4.40036078,933.7,1.258
934.77,934.76,0.324,933.8,1.24
934.77,934.75,0.14340932,933.1,1.272
934.77,934.8,3.3658,933.1,6.2688
933,934.99,6.4108,933,5.23
933,934.59,1.49847653,932.7,1.341
933,934.67,0.14340932,933.1,1.255
933,934.59,1.51061595,932.7,1.265
933,934.68,6.3963,932.7,1.377
934.6,934.68,4.84,933.5,0.02242176
934.79,934.59,4.71,933.1,4.02021765
934.59,940.88,6.3956,939.52,20.14659068
934.59,935.58,0.324,934.76,20.14659068
934.66,935.58,4.37,934.66,20.13366482
934.66,934.69,4.37,934.66,20.13366482
934.66,934.69,4.37,934.66,20.04141142
934.66,934.69,4.37,934.66,20.04141142
934.66,934.69,4.37,934.66,20.04141142
934.66,934.69,4.37,934.66,20.04141142
934.66,934.69,4.37,934.66,20.04141142
934.8,935.68,3.6823,934.9,1.285
934.8,935.58,1,934.9,0.05442089
